Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R1_103_2	0	FP	77:1969|7960ddd6-6c66-4c26-b04a-ff7c5357c544	j	165.427410	3021.000
	
R1_73_1	0	FP	77:1985|b04d1d2b-6077-4892-9a87-35a16c85b148	j	608.864134	11374.000
	
R2_53_2	0	FP	77:2002|8026cacd-3b4a-485b-9f76-cc46901a65b7	j	106.282012	1758.000
	
R1_73_2	0	FP	77:451|970c77ae-9aba-459a-9c10-4739f24c59c6	o	92.328367	323.000
	
R1_92_1	0	FP	77:569|fcf88f42-5e6c-40b3-a524-164ac30b3afe	j	245.892044	657.000
	
R1_31_2	0	FP	77:753|47cd10d0-1ec4-400b-83ae-b5e1f03b298a	j	276.453343	1277.000
	
R1_73_1	0	FP	77:779|c2e6e5ec-4a45-44da-bb2f-1e8c74cc7468	j	1051.907702	4990.000
	
R2_65_1	0	FP	77:790|057572f0-8226-4184-8834-4d5c363f74c7	x	0.638890	4.000
	
R1_101_1	0	FP	77:805|b2c8e29d-40a1-42eb-935e-51f7258d491b	j	29.250990	153.000
	
R2_38_3	0	FP	77:851|99ccf37a-58d9-4ead-a911-566c93264157	j	807.068616	4724.000
	
R2_154_1	0	FP	77:865|25852d7b-fe5f-4fdc-a1de-1a3004545e67	j	270.204980	1603.000
	
R2_154_2	0	FP	77:901|1258528c-19c1-4272-89c6-4ef0abdc2062	s	2.158065	14.000
	
R2_154_1	0	FP	77:931|6c6c8dd1-f17f-4934-9aec-b71ca319d618	j	1575.674080	10650.000
	
R2_154_2	0	FP	77:941|7d36bb1d-b1e5-4fc5-86fc-a95a41d9a29a	s	2.014464	13.000
	
R2_154_1	0	FP	77:953|f5e3bce9-eeef-447c-b29b-c7c57a752432	j	1570.413065	10650.000
	
R2_65_1	0	FP	78:1011|b99206f4-bc28-462b-8710-ee1d9dabd898	k	986.291115	7582.000
	
R2_117_1	0	FP	78:1067|2ee71f0c-43e9-4bde-a0e4-ed4a75c2227d	j	55.743343	491.000
	
R2_14_1	0	FP	78:1147|df169f64-2789-4225-8fe4-91e453c09768	j	717.253901	6740.000
	
R2_14_1	0	FP	78:1185|d0378d40-293c-4d02-bfb5-84a62ed27a81	k	710.793289	6800.000
	
R1_73_1	0	FP	78:1218|dc720038-8b9e-459f-974b-6671e61e8302	j	92.278694	1004.000
	
R1_22_1	0	FP	78:1261|915c5c23-1100-4f2d-9b16-bb0b92890567	j	128.632725	1334.000
	
R2_32_2	0	FP	78:1345|d8d7c8ba-55a9-4749-b704-b9e0c143d1e5	k	13.151403	155.000
	
R1_73_1	0	FP	78:1348|6018d0a8-5086-461c-85eb-720c3ba01700	j	713.413037	8392.000
	
R1_73_1	0	FP	78:1438|2d384f8b-21d2-4771-926b-69f7b083ef96	j	316.484911	4289.000
	
R2_150_2	0	FP	78:1676|d4ca27eb-41d8-42d8-8a35-3a4a89f786c5	j	171.782573	2610.000
	
R2_150_2	0	FP	78:1679|97fb8acb-2391-4b28-9512-6ebeec06de0d	j	174.262341	2697.000
	
R1_73_1	0	FP	78:1739|440f4ef5-794d-47a6-be4f-33c17e54d387	j	595.979559	8630.000
	
R1_23_1	0	FP	78:1768|f4c56bad-16e4-4529-9924-3cb80c19632b	j	4.759372	77.000
	
R2_150_2	0	FP	78:1806|8eadaf14-afb5-480a-9373-3262ef656006	j	168.404412	2797.000
	
R2_7_2	0	FP	78:1807|7fc52665-1acc-46f9-99dc-8f591c19c38c	j	217.233864	3608.000
	
R1_103_2	0	FP	78:1923|d62e7387-db50-43a6-b6b7-95630307d5a9	j	165.868021	2999.000
	
R1_73_1	0	FP	78:2019|54f3a607-3272-4133-9e58-2be9d1412f42	j	550.813250	10433.000
	
R1_73_1	0	FP	78:2034|28b97091-35f0-4130-9378-047727b174de	j	572.441231	10726.000
	
R2_41_1	0	FP	78:2289|48b634b4-c329-4cea-a401-83bf229c3943	j	16.167933	352.000
	
R2_28_2	0	FP	78:2649|f12278da-410e-47d4-ba91-4d04a819a94e	x	0.000000	0.000
	
R2_6_1	0	FP	78:622|c55c71e6-31dd-466b-98f0-fd9e99c9b838	j	1070.884934	3613.000
	
R2_26_1	0	FP	78:656|3a122574-34d8-454b-a5bd-aaa382313d4b	j	17.206465	75.000
	
R2_14_1	0	FP	78:657|1433d2c8-44a9-473d-bcc3-29a4aa62a322	j	4814.308776	18750.000
	
R2_14_3	0	FP	78:740|5b776d53-b52c-4782-949d-c7adb8b11600	x	0.655890	3.000
	
R1_11_2	0	FP	78:815|c5950ad2-59e3-489a-be04-57329b848720	j	1995.310536	11024.000
	
R2_28_1	0	FP	78:867|f4c0ceb1-5bb8-41b1-adcb-5c7b43d19ad9	o	26.427294	187.000
	
R1_11_2	0	FP	78:868|ca0764b9-18a6-4c31-9545-ed98e4059daf	j	1841.332417	11028.000
	
R1_11_2	0	FP	78:871|ece6cabc-9b45-485d-9684-2170ed68aed3	j	1800.489554	11028.000
	
R2_154_2	0	FP	78:908|5ae06005-dfb8-4b3c-9124-eb511999cad4	o	1342.125104	9193.000
	
R2_38_3	0	FP	78:923|ad284ca2-a539-4f26-8299-fc33b7360544	j	888.963674	6240.000
	
R2_154_2	0	FP	78:924|fd3f820f-679c-4b91-9076-54394aa077ce	s	2.536403	17.000
	
R2_117_1	0	FP	78:985|9d0f2536-d665-462d-8066-178bb3a78ece	j	67.644001	556.000
	
R2_14_1	0	FP	792:1419|8cec3593-75bb-4c14-a814-308263d77a8d	j	4659.471952	18780.000
	
R2_14_1	0	FP	794:1384|e9809f3a-b94d-4b21-bd09-5b295452537a	j	5097.391314	18756.000
	
R2_72_3	0	FP	794:2269|0f736f72-f2f3-455b-91a7-491cb980e854	j	200.427467	2664.000
	
R2_41_1	0	FP	797:1384|331e79f4-c5d4-49d9-883a-3db6e595525e	j	877.225763	3486.000
	
R2_117_1	0	FP	79:1148|60aeaa5c-b056-4c0b-ad65-6d372c457b7a	j	54.185346	492.000
	
R2_150_2	0	FP	79:1294|273fb3b4-9b0b-4355-b66f-fa50c144393b	j	160.345153	1701.000
	
R1_73_1	0	FP	79:1376|c0d41b00-1a87-4786-aae1-20e3e1ade1f5	j	619.782691	7866.000
	
R2_7_2	0	FP	79:1518|2c00c334-c6db-4a74-81dd-2aa10c6e4449	j	142.863698	1928.000
	
R2_7_2	0	FP	79:1546|f8f59a96-3e32-4982-8963-7b3aa9cfd4e7	j	145.631402	1967.000
	
R1_103_2	0	FP	79:1870|5227681a-6f0d-4f81-bc09-0b19af11fbc0	j	169.415961	2973.000
	
R2_53_2	0	FP	79:1936|9b155280-31c4-431b-ab63-9e831362e4fa	j	96.507992	1734.000
	
R1_103_2	0	FP	79:1941|1f469561-1f0a-45ea-a6f1-6c69d2de1abd	j	165.399503	3013.000
	
R2_72_3	0	FP	79:1954|4adb3fec-18b3-4968-a6a5-073d5b9c4ab7	j	175.717491	3193.000
	
R2_53_2	0	FP	79:1999|ae5ff400-5c08-4826-bfb9-baff895e5649	j	106.732939	1757.000
	
R2_53_2	0	FP	79:2004|1a134ee0-2a65-469c-bda2-46dcbcd433eb	j	94.479969	1735.000
	
R1_14_1	0	FP	79:638|8c7ca3d2-3551-4051-b363-5cebbbcbd07c	o	1407.862619	4989.000
	
R2_28_3	0	FP	79:642|a0beac15-ef04-462a-8d0a-b74ce45bafa5	j	56.547665	242.000
	
R2_38_3	0	FP	79:643|5c6d7b8e-a720-4818-a009-08c5177e0f5d	j	1332.369504	4993.000
	
R2_14_1	0	FP	79:668|cf65f145-3b95-4a26-a601-0bacf5ea724a	j	4825.720639	18412.000
	
R2_14_1	0	FP	79:671|de48f2c5-b803-4a15-ad78-e6589c8276a8	j	4891.569484	18774.000
	
R2_41_1	0	FP	79:710|41b219ca-150b-45c8-9ce9-f8f3804d40be	j	821.083315	3486.000
	
R1_14_1	0	FP	79:720|193c9e30-62af-43bf-939b-a4c1aad18d46	x	2.536793	11.000
	
R2_42_1	0	FP	79:731|34d3d627-7c53-432f-ae1b-4d6134827063	j	603.927131	2776.000
	
R2_7_2	0	FP	79:736|8e037a0a-e411-4e9e-a5fc-7ebebd0a30f1	j	405.892223	1783.000
	
R2_7_2	0	FP	79:751|9e82e585-c3b5-4244-9c37-bcd9e47ab859	j	376.018607	1788.000
	
R2_150_2	0	FP	79:836|03e1ff89-b195-4d57-bdd9-0cd69b12b1e9	j	506.583811	2839.000
	
R2_14_1	0	FP	79:858|661f4d2b-d5dc-452f-baf9-4371f04d5b7a	j	510.632388	3012.000
	
R2_38_3	0	FP	79:871|35b0acf2-f830-4632-9b6e-08f9d7e279e6	j	879.137780	5325.000
	
R2_154_2	0	FP	79:905|816ae0ff-f81a-4450-bae7-6bf2d27944fa	s	2.316255	15.000
	
R2_38_3	0	FP	79:954|bd8fddf9-fc0f-45fc-8c64-172f76f5e789	j	911.395582	6253.000
	
R2_14_1	0	FP	803:1403|b3adef43-17fc-48d5-b035-09368f4138e2	j	4720.813346	18760.000
	
R2_14_1	0	FP	80:1166|fa51f277-48d9-4e84-9182-71f8b6bd6211	j	719.351554	6776.000
	
R2_14_1	0	FP	80:1184|98a8d5ca-3c17-4d2f-98cf-7d9800514b67	j	714.612743	6699.000
	
R1_73_1	0	FP	80:1199|1f8927d7-f334-4c6f-9152-26d5fd2c9637	j	242.769992	2372.000
	
R2_150_2	0	FP	80:1711|58a098a9-02db-4008-8b5e-cc840afe2b51	j	172.477602	2685.000
	
R1_103_2	0	FP	80:1782|5311b846-df13-4cd9-81a2-b304596a07ad	j	176.954287	2937.000
	
R1_73_1	0	FP	80:1995|b23b94c8-0076-4ed9-965a-a5290a894c8a	j	606.277492	11360.000
	
R2_38_3	0	FP	80:438|0880243d-fe7d-4bd4-9330-ff09e14311de	j	223.945935	322.000
	
R2_6_1	0	FP	80:513|a4096a64-4dad-4981-b69b-30de4f984296	j	211.605776	448.000
	
R2_6_1	0	FP	80:568|79425121-c707-443a-b1ca-7a308e7f08ac	j	1134.276820	2761.000
	
R2_14_1	0	FP	80:594|969255e2-99cd-4bc9-8103-6f15c00c07d8	j	3837.447496	11296.000
	
R2_150_2	0	FP	80:637|e333d526-6739-4185-b60e-8b3d368fdbb6	j	138.143897	452.000
	
R2_14_1	0	FP	80:679|12f1e360-3c08-432f-ab77-a70909d1be11	j	4906.041583	18774.000
	
R2_14_1	0	FP	80:679|fcc44620-418c-4b5c-aaf9-fbc23e07380f	j	4879.520570	18783.000
	
R2_14_1	0	FP	80:697|2c99493f-2647-437e-a34e-89be44d6d32d	j	4845.820069	18763.000
	
R2_14_1	0	FP	80:700|f9c87823-a519-498a-8c3c-bf2c55e7d40e	j	4723.581413	18771.000
	
R2_41_1	0	FP	80:712|755ddb08-f708-4857-8c31-9bd11fa2bc2c	j	831.940315	3485.000
	
R1_11_2	0	FP	80:860|d5b33ccf-3ba9-4096-b390-7b787ae65025	j	1821.507441	11033.000
	
R2_38_3	0	FP	80:960|baaf16ea-74bd-4898-8edf-280f6f01bf47	j	891.113264	6245.000
	
R2_41_1	0	FP	812:1445|63eed445-875e-44dc-a904-0ed4358bbb20	j	857.677557	3486.000
	
R2_14_1	0	FP	81:1159|cc135fc6-8688-4488-90db-fa36c41def71	j	699.817805	6489.000
	
R2_14_1	0	FP	81:1166|a4dea2bb-ddf5-40cd-969c-a4d6c7c29152	j	716.754910	6784.000
	
R1_11_2	0	FP	81:1351|aac14d2a-6903-43b2-8ab2-8c5b3b59fb0c	j	1862.118920	11026.000
	
R2_72_3	0	FP	81:1364|a6169f34-1078-4188-8013-ad714349a05c	j	54.532025	639.000
	
R2_38_3	0	FP	81:655|f753cf3c-663c-470b-8112-33c41ef76839	j	1291.065103	4999.000
	
R2_14_1	0	FP	81:701|985fc298-1c46-4714-8cfd-3ac7aaa52893	j	4817.133170	18761.000
	
R1_11_1	0	FP	81:785|1b2f02d6-7e3e-41f2-9aa9-2eb6f5e0a854	x	0.599501	3.000
	
R1_11_2	0	FP	81:871|a05ea023-94b5-4845-9fdb-af9107573362	j	1841.332417	11028.000
	
R2_65_1	0	FP	81:946|0c2e82b7-943e-4511-a227-c12544ac557b	o	1075.582043	7416.000
	
R2_117_1	0	FP	82:1013|7f1b9f3d-c2f0-44e8-a6c8-f8fafa8119f5	j	71.050891	547.000
	
R2_14_1	0	FP	82:1177|c5bc39a4-b699-4ed2-a4d2-9c2efbc7f5c0	j	706.506372	6679.000
	
R1_92_1	0	FP	82:1286|e50ad9dd-2214-489b-ab78-7684e3d512ca	j	567.949008	1196.000
	
R1_73_1	0	FP	82:1900|f4528638-4f32-45db-b5a9-c3e4c373285d	j	523.929235	9384.000
	
R2_38_3	0	FP	82:673|41767a5b-d35e-4880-bc61-8639f3966201	j	1298.140036	4997.000
	
R2_14_1	0	FP	82:693|4a313f9e-c928-40c1-a62b-290e3391ff1f	j	4778.080614	18663.000
	
R2_42_1	0	FP	82:758|e83ad936-be43-45be-8f30-3673836e4aa6	j	0.224749	1.000
	
R2_154_2	0	FP	82:907|f890efec-fa2f-40be-b214-63eb9f94549c	s	2.054105	13.000
	
R1_103_2	0	FP	83:1906|06337d61-2bae-4eda-9879-75bd9a38702f	j	166.894426	3010.000
	
R2_72_3	0	FP	83:1930|49dccc57-bafa-4956-95aa-ad9d77064858	j	174.900744	3194.000
	
R2_154_2	0	FP	83:786|f4beb389-b790-48ec-9a63-35dffad1c0b3	x	1993.023427	10357.000
	
R1_11_2	0	FP	83:868|47299d81-141e-423b-8a22-7ec595e1b080	j	1830.948963	11028.000
	
R2_154_1	0	FP	83:949|50684671-72d9-4404-b19b-e6c54708f95f	j	1573.186877	10651.000
	
R2_38_3	0	FP	83:969|b855443c-5277-410f-a9fb-dbdcc7ba76f9	j	878.898168	6239.000
	
R1_73_1	0	FP	84:1317|1308ae7f-1f89-4170-b2f1-e62c2042f9e0	j	735.327357	8092.000
	
R2_53_2	0	FP	85:2033|0940eb15-9de5-401b-8c59-685d747e659e	j	106.918367	1754.000
	
R2_7_2	0	FP	85:728|c0005e69-cc57-44d9-a46b-b76b80d8e11a	j	409.200199	1779.000
	
R2_42_1	0	FP	85:760|b97f7224-9358-4cfe-9274-7b6241a61462	j	569.716291	2780.000
	
R2_14_1	0	FP	879:1493|9f5908ab-1e88-4403-aaf0-229b74951320	j	4867.050944	18735.000
	
R1_11_2	0	FP	87:894|797ee95c-7d9f-4bcd-aea1-5b7161cb2fbc	j	1803.823794	11028.000
	
R2_7_2	0	FP	88:1788|eb6b4139-74d9-40a4-8e7d-91ae25879ddb	j	216.202225	3608.000
	
R2_37_2	0	FP	90:2313|ffce2aaf-551e-4a48-82fa-3fee924317b6	j	0.135125	3.000
	
R1_73_1	0	FP	91:916|d53db520-5761-42b4-8697-9605fb061b26	j	870.803618	6359.000
	
R2_154_2	0	FP	939:1778|eed34489-104e-4c93-ba3d-9fa03df3f427	s	2.332567	15.000
	
