Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	91e813cd-ce78-493c-b00c-d94333bd3425	novel_not_in_catalog	at_least_one_novel_splicesite	2.335247	23.000
novel	0	FP	927d822d-c78e-4e4b-89de-ab8995d7eb0c	novel_not_in_catalog	at_least_one_novel_splicesite	781.682284	11155.000
novel	0	FP	9293da91-0339-4e49-915b-73400953eb21	novel_not_in_catalog	at_least_one_novel_splicesite	514.043986	1865.000
novel	0	FP	930db77a-c891-472d-8e0e-25b6d4abef5a	novel_not_in_catalog	at_least_one_novel_splicesite	69.975022	262.000
novel	0	FP	93486852-9030-46de-a5f5-e5b4bc414ed1	antisense	multi-exon	2.445856	27.000
novel	0	FP	935fa239-63bb-48e2-93c5-ffaf9f145d94	novel_not_in_catalog	at_least_one_novel_splicesite	160.430018	1518.000
novel	0	FP	93626743-4f86-4e15-8ce4-99a614fd7890	novel_not_in_catalog	at_least_one_novel_splicesite	317.013227	4984.000
novel	0	FP	93731ac4-abf5-4c9b-9248-2a8f08355f34	novel_not_in_catalog	at_least_one_novel_splicesite	3407.994525	11804.000
novel	0	FP	939ad3d3-ede0-4417-85a7-977fa7878a40	novel_not_in_catalog	at_least_one_novel_splicesite	684.723316	2312.000
novel	0	FP	93b290ca-6f5b-40b9-a0c3-2df73905a806	antisense	multi-exon	1.451686	5.000
novel	0	FP	93fbcb6b-80a3-48fc-9aa0-56a9957e93da	antisense	multi-exon	2.271649	30.000
novel	0	FP	9427eba3-bf34-4eff-b6f8-2c637e256ab3	novel_not_in_catalog	at_least_one_novel_splicesite	319.878225	4995.000
novel	0	FP	9434fe42-685f-4b50-816a-a1545162a2d5	novel_not_in_catalog	at_least_one_novel_splicesite	174.342254	280.000
novel	0	FP	94dea522-3397-425f-9c43-fe8eb53b1f1b	novel_not_in_catalog	at_least_one_novel_splicesite	8.420122	69.000
novel	0	FP	960b3081-510c-4d6a-a3b2-82dd50f0322f	novel_not_in_catalog	at_least_one_novel_splicesite	234.111586	3282.000
novel	0	FP	962aee94-7cea-41dc-99c5-8251eed36aa4	novel_not_in_catalog	at_least_one_novel_splicesite	2479.032512	12328.000
novel	0	FP	96c9c329-860f-4830-b3cd-b19f93600519	novel_not_in_catalog	at_least_one_novel_splicesite	703.842195	3541.000
novel	0	FP	97bbd4e7-b48d-49ad-8d29-22081f4950cd	novel_not_in_catalog	at_least_one_novel_splicesite	466.965942	759.000
novel	0	FP	97e44915-38ab-4ced-8d4b-78eef69a92f1	antisense	multi-exon	0.000000	0.000
novel	0	FP	97f24c33-52d4-43eb-b100-8cbb62975878	novel_not_in_catalog	at_least_one_novel_splicesite	316.762915	4977.000
novel	0	FP	97fe5038-0dd2-4bf6-b59e-633c6ff9010b	novel_not_in_catalog	at_least_one_novel_splicesite	150.326167	1738.000
novel	0	FP	98112b3c-de9a-4b2f-98d8-17499ab84686	genic	mono-exon	994.695316	1713.000
novel	0	FP	9840f3c1-deca-45a1-94e7-e0b6e0fe6a5c	antisense	multi-exon	0.393004	2.000
novel	0	FP	988cef8a-85dc-4839-8a0e-8742f212831d	novel_not_in_catalog	at_least_one_novel_splicesite	763.316742	8286.000
novel	0	FP	9911d444-22eb-4752-85e4-1bab89abb9e1	novel_not_in_catalog	at_least_one_novel_splicesite	90.310017	955.000
novel	0	FP	994f21e8-120c-4640-a426-24895a65e08b	novel_not_in_catalog	at_least_one_novel_splicesite	4574.965077	12482.000
novel	0	FP	996a272b-5433-44bc-af63-e2afeae82224	novel_not_in_catalog	at_least_one_novel_splicesite	2545.032873	12213.000
novel	0	FP	99ed7d6c-1492-42b5-97f8-ae65f8ba71b6	novel_not_in_catalog	at_least_one_novel_splicesite	207.941130	3406.000
novel	0	FP	9a95bc74-95bc-4425-93d1-bf296bace771	novel_not_in_catalog	at_least_one_novel_splicesite	203.547926	770.000
novel	0	FP	9aad3f21-4aae-4d5a-9af8-508a96347279	novel_not_in_catalog	at_least_one_novel_splicesite	978.357472	14965.000
novel	0	FP	9abaf64c-953f-4f7a-8d6a-1830a48f5adb	novel_not_in_catalog	at_least_one_novel_splicesite	160.270848	383.000
novel	0	FP	9ad8de5f-88f8-4a3c-8334-af45e30fe52c	novel_not_in_catalog	at_least_one_novel_splicesite	701.917772	2112.000
novel	0	FP	9b0166ad-0051-497e-a74f-98cade6b279b	novel_not_in_catalog	at_least_one_novel_splicesite	317.653950	4991.000
novel	0	FP	9b0e664b-d444-4590-bcb9-3b53c179a478	novel_not_in_catalog	at_least_one_novel_splicesite	907.438247	6049.000
novel	0	FP	9b14ce6c-e720-431a-b9f2-d19d770ce758	novel_not_in_catalog	at_least_one_novel_splicesite	572.864447	2156.000
novel	0	FP	9b20f87c-6549-4ffd-a976-02aeecd85859	novel_not_in_catalog	at_least_one_novel_splicesite	317.785985	4990.000
novel	0	FP	9b3107c6-195e-4ce5-ac1a-eefe4f7ba127	novel_not_in_catalog	at_least_one_novel_splicesite	576.125750	6895.000
novel	0	FP	9b348a0f-b12c-49e8-8943-5c64883f7aec	antisense	multi-exon	1.658586	22.000
novel	0	FP	9b5df383-3f5b-4182-a9f3-2e9743440b05	novel_not_in_catalog	at_least_one_novel_splicesite	703.659015	3472.000
novel	0	FP	9ba454b1-0849-4f13-abf0-473112b4cefd	novel_not_in_catalog	at_least_one_novel_splicesite	234.597294	3282.000
novel	0	FP	9bd5dd5e-c1a0-42fa-9f4f-e725b2501755	novel_not_in_catalog	at_least_one_novel_splicesite	2596.296901	13514.000
novel	0	FP	9beda516-50fd-4439-a4a2-e2583cacb838	novel_not_in_catalog	at_least_one_novel_splicesite	1069.081007	12143.000
novel	0	FP	9c4d2839-1a60-412d-a517-5f63dbe114d4	novel_not_in_catalog	at_least_one_novel_splicesite	20.429625	118.000
novel	0	FP	9c5fe35e-9c95-4f4a-96f0-a92c08822493	novel_not_in_catalog	at_least_one_novel_splicesite	173.910398	2751.000
novel	0	FP	9c8d2efb-a6cf-44af-8d5a-62f4f93af847	novel_not_in_catalog	at_least_one_novel_splicesite	997.440898	15199.000
novel	0	FP	9c9e3b3b-5d10-4e8d-9f0c-32f1a300cc03	novel_not_in_catalog	at_least_one_novel_splicesite	0.344862	7.000
novel	0	FP	9cd0a891-37a4-4d1a-9440-a4073f380a19	novel_not_in_catalog	at_least_one_novel_splicesite	4530.123361	12272.000
novel	0	FP	9cf42e58-1105-4df6-8231-6ca282cd8ab1	genic	multi-exon	1670.451559	10909.000
novel	0	FP	9cfab075-45fa-4474-8668-36a5ba3abaf5	novel_not_in_catalog	at_least_one_novel_splicesite	52.359338	501.000
novel	0	FP	9cfe3b5c-aad0-425d-b816-2250ee6d0bca	novel_not_in_catalog	at_least_one_novel_splicesite	484.563487	3352.000
novel	0	FP	9d1f829a-6d49-492f-89db-03711f140c30	novel_not_in_catalog	at_least_one_novel_splicesite	243.844254	913.000
novel	0	FP	9d25775f-b1b9-4e7d-9a77-e9e0ce5f9a98	novel_not_in_catalog	at_least_one_novel_splicesite	101.110376	1618.000
novel	0	FP	9db931c1-35b7-42de-9172-52dc1aa59c4b	novel_not_in_catalog	at_least_one_novel_splicesite	959.790499	14746.000
novel	0	FP	9dba9714-ab38-4b4a-a3af-1bb8886c9ca5	genic	multi-exon	3050.253183	12129.000
novel	0	FP	9dc4c7df-3e01-40f4-ae25-c441060816ce	novel_not_in_catalog	at_least_one_novel_splicesite	98.438144	560.000
novel	0	FP	9dd8e9c5-2ce6-409c-bf34-25be41a6dbc3	antisense	multi-exon	0.000000	0.000
novel	0	FP	9de2b422-9569-49e5-ba46-07c43f9854ca	antisense	multi-exon	0.000000	0.000
novel	0	FP	9e5505f2-34a1-450a-b8f6-493df582b9e2	novel_not_in_catalog	at_least_one_novel_splicesite	735.949735	5625.000
novel	0	FP	9fca6467-f09f-4511-9662-584b38da36c0	antisense	multi-exon	0.352765	2.000
novel	0	FP	9fdb16b3-32e4-46e3-8caf-f38e26f5eefd	novel_not_in_catalog	at_least_one_novel_splicesite	1067.522448	12053.000
novel	0	FP	9ff38b43-a228-472f-b021-2317e1dcad39	novel_not_in_catalog	at_least_one_novel_splicesite	2298.038470	10672.000
novel	0	FP	a0094252-7fd9-496c-96d8-70bbf20c2354	novel_not_in_catalog	at_least_one_novel_splicesite	1044.429546	11863.000
novel	0	FP	a011e1e4-15e4-405e-a1c9-b8fba3e454fb	novel_not_in_catalog	at_least_one_novel_splicesite	12.352787	49.000
novel	0	FP	a050eb56-f169-4d10-8112-4dabf11d1a64	novel_not_in_catalog	at_least_one_novel_splicesite	407.360199	1005.000
novel	0	FP	a078a522-a626-4268-a4cd-aea9a2cf0106	antisense	multi-exon	0.360140	2.000
novel	0	FP	a08dbc1b-20fe-409e-8d46-a24f87617cb9	genic	multi-exon	3430.077115	11615.000
novel	0	FP	a09a55ce-68ec-4465-889d-0c28f73a09b4	novel_not_in_catalog	at_least_one_novel_splicesite	4179.690528	11444.000
novel	0	FP	a0d7389b-3fd1-4dbc-b4e2-b2efa853f1e6	novel_not_in_catalog	at_least_one_novel_splicesite	1455.832259	6127.000
novel	0	FP	a13c8eac-e659-42b5-a32f-725f46b3ddbf	novel_not_in_catalog	at_least_one_novel_splicesite	137.676683	1007.000
novel	0	FP	a15d6ac5-cc14-49db-96d0-d04a8fc9a645	novel_not_in_catalog	at_least_one_novel_splicesite	459.110927	3438.000
novel	0	FP	a17f1086-1da2-43a5-98e4-ec41774c4594	novel_not_in_catalog	at_least_one_novel_splicesite	1032.727539	11830.000
novel	0	FP	a2520884-7fca-4090-a2c6-1681b4131974	novel_not_in_catalog	at_least_one_novel_splicesite	643.946089	1489.000
novel	0	FP	a2aabf32-69f8-41d9-9801-db5a61eda97f	antisense	multi-exon	0.378608	2.000
novel	0	FP	a2f9ebd7-244d-4f34-a2cd-ededdb282fdd	antisense	multi-exon	0.375173	2.000
novel	0	FP	a2fb3e50-d4f7-4110-abd5-af32d6791e54	novel_not_in_catalog	at_least_one_novel_splicesite	318.343872	5008.000
novel	0	FP	a3bcdd3d-7bbb-4d33-8d2b-88347e06932a	antisense	multi-exon	0.319013	1.000
novel	0	FP	a3d22e40-dd95-4712-82b1-77816fd4a8ba	novel_not_in_catalog	at_least_one_novel_splicesite	178.113762	2833.000
novel	0	FP	a43d1a06-f423-4c79-ae8c-e2505ad6e606	novel_not_in_catalog	at_least_one_novel_splicesite	906.649012	6149.000
novel	0	FP	a4439391-f5b0-46e0-8da3-959cf35227cb	novel_not_in_catalog	at_least_one_novel_splicesite	736.044858	5583.000
novel	0	FP	a4af3c40-390e-4869-8c18-3d724697ed2a	novel_not_in_catalog	at_least_one_novel_splicesite	1441.625495	6123.000
novel	0	FP	a4dd638e-255e-4921-b1e8-86bb16d732f1	novel_not_in_catalog	at_least_one_novel_splicesite	661.531366	9786.000
novel	0	FP	a4f78dea-f7b5-486f-9a42-8e9692174e23	novel_not_in_catalog	at_least_one_novel_splicesite	209.716932	3429.000
novel	0	FP	a5dada81-8275-4ff8-af98-be60c36e230c	novel_not_in_catalog	at_least_one_novel_splicesite	1.828859	62.000
novel	0	FP	a5dbf34f-2297-4708-b493-7a9bf9920619	novel_not_in_catalog	at_least_one_novel_splicesite	508.640250	1870.000
novel	0	FP	a5f8f5fd-e7f2-44fc-a2cd-a01778a48e5e	antisense	multi-exon	1.766044	19.000
novel	0	FP	a5ff1a9f-5da6-46be-8d95-e8d1f3f13d50	novel_not_in_catalog	at_least_one_novel_splicesite	1025.896653	3196.000
novel	0	FP	a60e6eea-b070-4064-8e45-ef17564fc220	novel_not_in_catalog	at_least_one_novel_splicesite	665.650244	2312.000
novel	0	FP	a6151488-0a5b-45d3-86cc-b27bfed7b7de	novel_not_in_catalog	at_least_one_novel_splicesite	749.294624	5698.000
novel	0	FP	a66aef0f-1729-4381-a2f5-b589c4e69cb6	novel_not_in_catalog	at_least_one_novel_splicesite	585.706957	2805.000
novel	0	FP	a67fa067-7367-4e95-8786-a7815eeb6158	novel_not_in_catalog	at_least_one_novel_splicesite	238.372538	3773.000
novel	0	FP	a68bc9cc-7a70-4af8-920b-7db586d44c51	novel_not_in_catalog	at_least_one_novel_splicesite	1.364990	36.000
novel	0	FP	a6c8eb92-59bb-47b9-a354-84e24614d96e	novel_not_in_catalog	at_least_one_novel_splicesite	60.064691	394.000
novel	0	FP	a6dd3129-5ede-43d6-9ec2-ea0db3d80b80	antisense	multi-exon	0.371131	2.000
novel	0	FP	a71316ff-a345-40ad-942e-50f2c5602351	novel_not_in_catalog	at_least_one_novel_splicesite	318.565886	4993.000
novel	0	FP	a728c221-e0a9-43a1-b68f-ee25b65a95f7	novel_not_in_catalog	at_least_one_novel_splicesite	2806.235871	13385.000
novel	0	FP	a789ac94-6b22-4e70-a150-e2d4013e5210	novel_not_in_catalog	at_least_one_novel_splicesite	101.327252	648.000
novel	0	FP	a7999b7a-6d32-405c-84db-a41d21535d8e	novel_not_in_catalog	at_least_one_novel_splicesite	317.322345	4995.000
novel	0	FP	a7b6f509-dbe9-46a7-858a-8a861368d740	novel_not_in_catalog	at_least_one_novel_splicesite	739.227036	5836.000
novel	0	FP	a7bf4665-81e3-49a0-a710-9b9205424ce8	novel_not_in_catalog	at_least_one_novel_splicesite	62.741364	692.000
novel	0	FP	a83a4bdd-cc0b-4be3-8309-5f616c3a5137	novel_not_in_catalog	at_least_one_novel_splicesite	949.448125	9985.000
novel	0	FP	a852dc49-4af4-4113-874e-0c51dcc1067e	genic	multi-exon	1099.797390	1894.000
novel	0	FP	a85a5c22-57eb-4b4f-9dac-6f60d48eceb9	novel_not_in_catalog	at_least_one_novel_splicesite	80.480351	401.000
novel	0	FP	a88c9c76-3a6a-4607-ab4b-cbb36e2686c6	novel_not_in_catalog	at_least_one_novel_splicesite	1219.422676	4318.000
novel	0	FP	a942399d-ebb8-4984-8476-bc71145d4000	novel_not_in_catalog	at_least_one_novel_splicesite	175.598919	2793.000
novel	0	FP	a9430637-4e34-44a5-bae3-0d13fae58ff3	novel_not_in_catalog	at_least_one_novel_splicesite	414.484246	1985.000
novel	0	FP	a968aa30-72dc-4e97-9d65-95b6137d11a1	novel_not_in_catalog	at_least_one_novel_splicesite	2639.589877	12156.000
novel	0	FP	a99aa2e4-dab4-4ed8-9179-8a58b971c34d	novel_not_in_catalog	at_least_one_novel_splicesite	4556.021799	12254.000
novel	0	FP	a9ba4aa6-eef1-4606-bd38-06f7caebf4f2	antisense	multi-exon	0.183588	1.000
novel	0	FP	a9c7442a-edc1-4994-a301-8e0a1cfefb0f	genic	multi-exon	2970.989143	12130.000
novel	0	FP	a9c76597-7c67-4bba-ae54-4aed1860afa1	novel_not_in_catalog	at_least_one_novel_splicesite	171.784153	2729.000
novel	0	FP	a9d261c9-c2bf-4c6e-9385-6a3433855ace	antisense	multi-exon	0.371799	2.000
novel	0	FP	aa4bb809-575a-450d-a2be-a371aea5a678	novel_not_in_catalog	at_least_one_novel_splicesite	557.144980	7471.000
novel	0	FP	aa7c1a59-7720-4915-a4f2-1e8e85c3d7a0	novel_not_in_catalog	at_least_one_novel_splicesite	922.484732	6185.000
novel	0	FP	aaa9b4c3-06c8-4243-9fb5-82043e144cf9	novel_not_in_catalog	at_least_one_novel_splicesite	697.547832	9212.000
novel	0	FP	aacccc51-2271-4758-bfa7-da6f54bad9d2	novel_not_in_catalog	at_least_one_novel_splicesite	214.905449	1339.000
novel	0	FP	aaf14405-0aa4-4ee8-876e-8488ddc15e55	novel_not_in_catalog	at_least_one_novel_splicesite	753.144206	5822.000
novel	0	FP	ab10a4ac-c1b2-4dfa-968c-99b6165be704	novel_not_in_catalog	at_least_one_novel_splicesite	90.132988	954.000
novel	0	FP	ab241db9-fbaa-4d2e-8605-42d2d1fedaa3	novel_not_in_catalog	at_least_one_novel_splicesite	2430.240900	12344.000
novel	0	FP	ab281051-38af-431c-9484-71bdd70acd78	novel_not_in_catalog	at_least_one_novel_splicesite	494.991403	4267.000
novel	0	FP	ab5b541d-00be-41d0-9869-4c3c1f5fb891	novel_not_in_catalog	at_least_one_novel_splicesite	2439.929622	12346.000
novel	0	FP	ab83057f-eace-4a7f-bc70-842518aa649f	genic	multi-exon	1690.486960	10909.000
novel	0	FP	abb10d2d-5209-449c-bed3-0d9aae3398b2	novel_not_in_catalog	at_least_one_novel_splicesite	27.715517	17.000
novel	0	FP	ac02adf4-2fd6-4aa9-9f84-e004d1297a9f	novel_not_in_catalog	at_least_one_novel_splicesite	2440.115901	11922.000
novel	0	FP	ac1342f8-726a-49c3-a2ab-b609b54ff248	novel_not_in_catalog	at_least_one_novel_splicesite	738.159880	5849.000
novel	0	FP	ac5ffea5-9600-494a-ba72-e138ae0978b6	novel_not_in_catalog	at_least_one_novel_splicesite	985.704289	10290.000
novel	0	FP	ac962f1e-f69a-49e8-81ee-caeb32295450	novel_not_in_catalog	at_least_one_novel_splicesite	2584.211788	12276.000
novel	0	FP	aca1e816-842d-482e-b956-38e81a3b0db6	antisense	multi-exon	0.000000	0.000
novel	0	FP	acbf3c8a-f2ca-4417-a2c7-e73faec54297	novel_not_in_catalog	at_least_one_novel_splicesite	904.899288	13605.000
novel	0	FP	acdf3d15-e63e-48ae-b20d-9f95e57fab2b	novel_not_in_catalog	at_least_one_novel_splicesite	207.912718	3138.000
novel	0	FP	acfbf72e-4d57-44f0-949e-d9b570a868c7	novel_not_in_catalog	at_least_one_novel_splicesite	731.250546	5865.000
novel	0	FP	ad051dba-efb4-4f5f-b441-5b6e3d5e8b14	novel_not_in_catalog	at_least_one_novel_splicesite	906.049812	8652.000
novel	0	FP	ad3946e9-d853-4546-a25a-857da714744b	novel_not_in_catalog	at_least_one_novel_splicesite	1100.812281	11907.000
novel	0	FP	ad63a4a7-0712-4898-ad4b-478571f2f305	novel_not_in_catalog	at_least_one_novel_splicesite	660.693662	3912.000
novel	0	FP	adb64406-a990-491f-848f-dd721aa25c27	novel_not_in_catalog	at_least_one_novel_splicesite	493.135330	4251.000
novel	0	FP	adc7342e-5c90-49a0-8d67-b4efc202b98e	novel_not_in_catalog	at_least_one_novel_splicesite	123.920921	446.000
novel	0	FP	ae6e4055-92b1-4f5a-84d7-7c28b33cb1ab	novel_not_in_catalog	at_least_one_novel_splicesite	521.416336	2598.000
novel	0	FP	ae85605c-b17f-49f2-a38e-ff6a6dccec8c	novel_not_in_catalog	at_least_one_novel_splicesite	226.383365	3097.000
novel	0	FP	ae86373d-b21f-4c05-aa51-859f08eea9f1	antisense	multi-exon	2.144029	24.000
novel	0	FP	aebb2ca8-4576-4b9f-8507-d3686024ec35	antisense	multi-exon	0.456336	2.000
novel	0	FP	aeeb214d-4a56-4077-9292-8aaf3022b4f4	antisense	multi-exon	2.149440	23.000
novel	0	FP	aeee2990-f338-4341-a004-25c13e8bf2c2	novel_not_in_catalog	at_least_one_novel_splicesite	488.247757	4275.000
novel	0	FP	af539df1-2918-4ccc-a686-34c050842140	antisense	multi-exon	0.338885	2.000
novel	0	FP	af722aa9-a774-4aea-b4d3-8a467c876060	novel_not_in_catalog	at_least_one_novel_splicesite	372.304992	1783.000
novel	0	FP	afa1da16-6446-4b6a-8f5f-8d2c8cb9e48e	novel_not_in_catalog	at_least_one_novel_splicesite	4334.564545	13881.000
novel	0	FP	afbd4608-0352-479c-b595-6da6ab6a23c6	novel_not_in_catalog	at_least_one_novel_splicesite	1068.202113	12009.000
novel	0	FP	b0218545-7e4e-460b-8f52-cb658fbeb673	novel_not_in_catalog	at_least_one_novel_splicesite	726.035204	5774.000
novel	0	FP	b0694115-82e9-4383-813f-0b9a1e6ab31c	novel_not_in_catalog	at_least_one_novel_splicesite	101.292850	1617.000
novel	0	FP	b072188c-533f-445b-a3fa-65791dc0bfc9	novel_not_in_catalog	at_least_one_novel_splicesite	186.304433	2035.000
novel	0	FP	b0ace77c-94fd-48ec-a7ae-976a8ea0a745	novel_not_in_catalog	at_least_one_novel_splicesite	26.440943	429.000
novel	0	FP	b0cd5a61-69dd-49e8-b718-1d5770d0168b	novel_not_in_catalog	at_least_one_novel_splicesite	839.882263	8979.000
novel	0	FP	b10f662a-3324-420e-8fb0-d9a674869cfc	novel_not_in_catalog	at_least_one_novel_splicesite	556.480273	1739.000
novel	0	FP	b16752d7-46b6-48e4-bbf9-ff3cf9e6601d	novel_not_in_catalog	at_least_one_novel_splicesite	2582.284971	13541.000
novel	0	FP	b1743e79-c4be-4ad7-b370-ea57cd9a5f74	novel_not_in_catalog	at_least_one_novel_splicesite	736.029707	5825.000
novel	0	FP	b19fc690-b8f9-4d32-b64f-3539f0521525	novel_not_in_catalog	at_least_one_novel_splicesite	967.084894	14830.000
novel	0	FP	b1a46588-54de-459b-b646-b3f1d981e17b	novel_not_in_catalog	at_least_one_novel_splicesite	730.202220	3497.000
novel	0	FP	b267a45d-0001-4192-b5cd-306e15ed30cc	novel_not_in_catalog	at_least_one_novel_splicesite	178.347988	2835.000
novel	0	FP	b36411ef-7557-48ed-ad4e-3299a0b292ee	novel_not_in_catalog	at_least_one_novel_splicesite	154.407730	1343.000
novel	0	FP	b38dceee-03ea-4143-b7b3-1a6c9ee0c3de	novel_not_in_catalog	at_least_one_novel_splicesite	318.287403	4964.000
novel	0	FP	b396491a-5a96-49fa-8a9e-fcd0f33a20df	novel_not_in_catalog	at_least_one_novel_splicesite	716.050980	3547.000
novel	0	FP	b3ed4574-e08b-4d09-8df7-5c3972f1e005	novel_not_in_catalog	at_least_one_novel_splicesite	569.798648	2161.000
novel	0	FP	b40612fe-b2ad-45db-aa6e-d8d3c6063a82	novel_not_in_catalog	at_least_one_novel_splicesite	289.103289	3983.000
novel	0	FP	b45488ef-d501-49cf-b2bf-b9c87e8578fe	novel_not_in_catalog	at_least_one_novel_splicesite	715.538097	3496.000
novel	0	FP	b4cf8c21-5ded-4475-a6df-2ce0d2dd1d6f	novel_not_in_catalog	at_least_one_novel_splicesite	3130.809275	8451.000
novel	0	FP	b5717f20-e0ad-4752-a638-d0d6ed2d78c8	novel_not_in_catalog	at_least_one_novel_splicesite	707.628440	5655.000
novel	0	FP	b585848f-6692-44ad-8006-fdef9fb87cea	novel_not_in_catalog	at_least_one_novel_splicesite	564.611719	2846.000
novel	0	FP	b5885f4b-7a13-4d9e-b777-434cfe893d83	novel_not_in_catalog	at_least_one_novel_splicesite	2639.656689	11952.000
novel	0	FP	b593a752-ca84-4d34-acbf-79d0fcfe670a	novel_not_in_catalog	at_least_one_novel_splicesite	189.410206	2276.000
novel	0	FP	b5f167bd-9332-48e9-8bb8-30d6eb6f4902	novel_not_in_catalog	at_least_one_novel_splicesite	3696.832473	10265.000
novel	0	FP	b609faec-82b2-4592-b567-bc739e18ac11	antisense	multi-exon	1.996836	21.000
novel	0	FP	b6e60ef5-cf67-42f0-9951-cff91be3cc78	novel_not_in_catalog	at_least_one_novel_splicesite	62.052266	685.000
novel	0	FP	b70568e7-57ac-42aa-b5fd-ab0c3d564372	novel_not_in_catalog	at_least_one_novel_splicesite	236.559700	1316.000
novel	0	FP	b7086ff3-1600-4d7c-ad57-474d2055adf7	novel_not_in_catalog	at_least_one_novel_splicesite	311.204351	4706.000
novel	0	FP	b72534a0-47ce-4dd7-ac00-89c8a2169f49	novel_not_in_catalog	at_least_one_novel_splicesite	239.618851	1901.000
novel	0	FP	b77bc817-655c-41ab-ab1d-67c42ea8df8c	novel_not_in_catalog	at_least_one_novel_splicesite	6094.028292	1850.000
novel	0	FP	b7aa1d56-0da3-4ef6-97b4-03a1aee02a2d	novel_not_in_catalog	at_least_one_novel_splicesite	175.237958	2772.000
novel	0	FP	b7d30c8d-3509-4d80-bf73-f4e0f7345f44	antisense	multi-exon	0.283956	1.000
novel	0	FP	b81a3393-4fbf-42d1-8539-b9f1c7fa91e9	novel_not_in_catalog	at_least_one_novel_splicesite	319.115346	4980.000
novel	0	FP	b85a813f-abaa-4435-a399-c8a7babca76f	novel_not_in_catalog	at_least_one_novel_splicesite	777.541533	11126.000
novel	0	FP	b86e5792-d27e-482d-8fea-73030dcfae40	novel_not_in_catalog	at_least_one_novel_splicesite	872.033139	12959.000
novel	0	FP	b8dda09a-0758-4f44-b035-4a2678430bab	novel_not_in_catalog	at_least_one_novel_splicesite	229.832937	3371.000
novel	0	FP	b8edc154-5d7d-4365-86a9-0c43e65d0cef	antisense	multi-exon	0.182938	1.000
novel	0	FP	b907849f-bf4e-497d-8e4f-4482691ba991	novel_not_in_catalog	at_least_one_novel_splicesite	726.013969	5823.000
novel	0	FP	b9165ac1-fb81-47c8-86d7-c4419a11bc24	novel_not_in_catalog	at_least_one_novel_splicesite	317.218280	2222.000
novel	0	FP	b929fb5b-56bf-49c8-af0c-0eb805a4992a	novel_not_in_catalog	at_least_one_novel_splicesite	659.123917	5261.000
novel	0	FP	b93b8aeb-af71-4b5f-aae7-4ce0a13bdb80	antisense	mono-exon	0.223240	1.000
novel	0	FP	b96f0bb8-3493-4ed3-b03b-c321b8f34cf0	novel_not_in_catalog	at_least_one_novel_splicesite	229.887010	3225.000
novel	0	FP	b9876700-133d-4b66-9dee-8fd6c7e91e9d	antisense	multi-exon	0.191763	1.000
novel	0	FP	b995c42e-6a7d-4c56-a111-cd170c9efe2b	novel_not_in_catalog	at_least_one_novel_splicesite	714.075205	6653.000
novel	0	FP	b9d0fcb2-96d0-4d5c-ad86-2077ff2b5f4b	novel_not_in_catalog	at_least_one_novel_splicesite	214.905449	1339.000
novel	0	FP	ba9e1ac9-4098-4b33-9a08-5311fc5db60f	novel_not_in_catalog	at_least_one_novel_splicesite	783.320861	8344.000
novel	0	FP	bb0c39ad-2b38-4fa1-b11d-3b8428e7b24b	novel_not_in_catalog	at_least_one_novel_splicesite	1037.983890	11840.000
novel	0	FP	bb14a64f-a929-4c76-8998-7fa9f489b925	novel_not_in_catalog	at_least_one_novel_splicesite	220.895602	3101.000
novel	0	FP	bb254cf0-cd22-4143-aaa1-82c3b79659dc	novel_not_in_catalog	at_least_one_novel_splicesite	275.463129	1122.000
novel	0	FP	bb5eb52f-cb13-449d-88d6-d47be97a6d4f	novel_not_in_catalog	at_least_one_novel_splicesite	232.384333	1322.000
novel	0	FP	bb6f3f1b-3ce9-41cf-9719-31c62d5519c7	novel_not_in_catalog	at_least_one_novel_splicesite	918.097880	6200.000
novel	0	FP	bba65136-8e78-4013-8512-c51544d50095	novel_not_in_catalog	at_least_one_novel_splicesite	1046.487419	11856.000
novel	0	FP	bbb5aa42-9d31-48e6-b371-e8c4f881f17f	novel_not_in_catalog	at_least_one_novel_splicesite	1487.898334	6118.000
novel	0	FP	bc66ef0b-ad58-4fe9-aa0b-d3ccf02b8d49	novel_not_in_catalog	at_least_one_novel_splicesite	107.677965	798.000
novel	0	FP	bc908946-f28a-46f4-861c-84dd5126f0c2	novel_not_in_catalog	at_least_one_novel_splicesite	167.220425	2176.000
novel	0	FP	bcbf811b-1560-4bcc-bdf1-9afccb0edb46	antisense	multi-exon	0.000000	0.000
novel	0	FP	bcc4e5b9-61ce-4752-a870-372a21c70d7b	novel_not_in_catalog	at_least_one_novel_splicesite	721.176875	5847.000
novel	0	FP	bce11a6e-87d1-4e98-8ed1-327cc7254bb2	novel_not_in_catalog	at_least_one_novel_splicesite	3939.566529	10939.000
novel	0	FP	bce91eae-3616-4bd0-b987-304a3120afb5	novel_not_in_catalog	at_least_one_novel_splicesite	178.665232	1694.000
novel	0	FP	bd1d729e-5d29-4bc8-8c5a-00ce7fa28283	novel_not_in_catalog	at_least_one_novel_splicesite	285.611538	3957.000
novel	0	FP	bdd40b93-dcbb-47bc-a10d-25537160b1f1	novel_not_in_catalog	at_least_one_novel_splicesite	232.973699	3239.000
novel	0	FP	bddeae9a-32cf-4344-b5e7-5dc57e85f9fb	novel_not_in_catalog	at_least_one_novel_splicesite	725.567092	3545.000
